AUTOBAGGING_BOXPLOT:
[0.2541169,0.25766093,0.25766093,0.2541169,0.25766093,0.2541169,0.25766093,0.27661878,0.27865338,0.27865338,0.27661878,0.27865338,0.27661878,0.27865338,0.19125295,0.19712514,0.20750535,0.19125295,0.20750535,0.19125295,0.20750535,0.2541169,0.25766093,0.25766093,0.2541169,0.25766093,0.2541169,0.25766093,0.27661878,0.27865338,0.27865338,0.27661878,0.27865338,0.27661878,0.27865338,0.19125295,0.19712514,0.20750535,0.19125295,0.20750535,0.19125295,0.20750535,0.2530523,0.25659633,0.25659633,0.2530523,0.25659633,0.2530523,0.25659633,0.27555418,0.27758878,0.27758878,0.27555418,0.27758878,0.27555418,0.27758878,0.19018835,0.19606054,0.20644075,0.19018835,0.20644075,0.19018835,0.20644075,],
[0.038870096,0.036340535,0.036340535,0.038870096,0.036340535,0.038870096,0.036340535,0.11650503,0.113305,0.113305,0.11650503,0.113305,0.11650503,0.113305,0.08540654,0.08400187,0.0846529,0.08540654,0.0846529,0.08540654,0.0846529,0.038870096,0.036340535,0.036340535,0.038870096,0.036340535,0.038870096,0.036340535,0.11650503,0.113305,0.113305,0.11650503,0.113305,0.11650503,0.113305,0.08540654,0.08400187,0.0846529,0.08540654,0.0846529,0.08540654,0.0846529,0.038870096,0.036340535,0.036340535,0.038870096,0.036340535,0.038870096,0.036340535,0.11650503,0.113305,0.113305,0.11650503,0.113305,0.11650503,0.113305,0.08540654,0.08400187,0.0846529,0.08540654,0.0846529,0.08540654,0.0846529,],
[0.42124644,0.42346707,0.42346707,0.42124644,0.42346707,0.42124644,0.42346707,0.43980533,0.44057035,0.44057035,0.43980533,0.44057035,0.43980533,0.44057035,0.32390735,0.3292951,0.33399045,0.32390735,0.33399045,0.32390735,0.33399045,0.42124644,0.42346707,0.42346707,0.42124644,0.42346707,0.42124644,0.42346707,0.43980533,0.44057035,0.44057035,0.43980533,0.44057035,0.43980533,0.44057035,0.32390735,0.3292951,0.33399045,0.32390735,0.33399045,0.32390735,0.33399045,0.42223567,0.4244563,0.4244563,0.42223567,0.4244563,0.42223567,0.4244563,0.44079456,0.44155958,0.44155958,0.44079456,0.44155958,0.44079456,0.44155958,0.32390735,0.3292951,0.33399045,0.32390735,0.33399045,0.32390735,0.33399045,],
[0.43546537,0.43823886,0.43823886,0.43546537,0.43823886,0.43546537,0.43823886,0.4403372,0.44244024,0.44244024,0.4403372,0.44244024,0.4403372,0.44244024,0.39614546,0.398919,0.398919,0.39614546,0.398919,0.39614546,0.398919,0.43546537,0.43823886,0.43823886,0.43546537,0.43823886,0.43546537,0.43823886,0.4403372,0.44244024,0.44244024,0.4403372,0.44244024,0.4403372,0.44244024,0.39614546,0.398919,0.398919,0.39614546,0.398919,0.39614546,0.398919,0.43546537,0.43823886,0.43823886,0.43546537,0.43823886,0.43546537,0.43823886,0.4403372,0.44244024,0.44244024,0.4403372,0.44244024,0.4403372,0.44244024,0.39614546,0.398919,0.398919,0.39614546,0.398919,0.39614546,0.398919,],
[-0.071878076,-0.06872463,-0.06872463,-0.071878076,-0.06872463,-0.071878076,-0.06872463,-0.049628556,-0.047145605,-0.047145605,-0.049628556,-0.047145605,-0.049628556,-0.047145605,-0.10312557,-0.10201436,-0.10201436,-0.10312557,-0.10201436,-0.10312557,-0.10201436,-0.071878076,-0.06872463,-0.06872463,-0.071878076,-0.06872463,-0.071878076,-0.06872463,-0.049628556,-0.047145605,-0.047145605,-0.049628556,-0.047145605,-0.049628556,-0.047145605,-0.10312557,-0.10201436,-0.10201436,-0.10312557,-0.10201436,-0.10312557,-0.10201436,-0.071878076,-0.06872463,-0.06872463,-0.071878076,-0.06872463,-0.071878076,-0.06872463,-0.049628556,-0.047145605,-0.047145605,-0.049628556,-0.047145605,-0.049628556,-0.047145605,-0.10312557,-0.10201436,-0.10201436,-0.10312557,-0.10201436,-0.10312557,-0.10201436,],
[0.55064946,0.5523855,0.5523855,0.55064946,0.5523855,0.55064946,0.5523855,0.5621512,0.56237787,0.56237787,0.5621512,0.56237787,0.5621512,0.56237787,0.5517405,0.5558048,0.5611011,0.5517405,0.5611011,0.5517405,0.5611011,0.55064946,0.5523855,0.5523855,0.55064946,0.5523855,0.55064946,0.5523855,0.5621512,0.56237787,0.56237787,0.5621512,0.56237787,0.5621512,0.56237787,0.5517405,0.5558048,0.5611011,0.5517405,0.5611011,0.5517405,0.5611011,0.54958487,0.5513209,0.5513209,0.54958487,0.5513209,0.54958487,0.5513209,0.5610866,0.5613133,0.5613133,0.5610866,0.5613133,0.5610866,0.5613133,0.5506759,0.5547402,0.5600365,0.5506759,0.5600365,0.5506759,0.5600365,],
[-0.27908194,-0.27614254,-0.27614254,-0.27908194,-0.27614254,-0.27908194,-0.27614254,-0.15768015,-0.15541124,-0.15541124,-0.15768015,-0.15541124,-0.15768015,-0.15541124,-0.18344808,-0.1825509,-0.1825509,-0.18344808,-0.1825509,-0.18344808,-0.1825509,-0.27908194,-0.27614254,-0.27614254,-0.27908194,-0.27614254,-0.27908194,-0.27614254,-0.15768015,-0.15541124,-0.15541124,-0.15768015,-0.15541124,-0.15768015,-0.15541124,-0.18344808,-0.1825509,-0.1825509,-0.18344808,-0.1825509,-0.18344808,-0.1825509,-0.27908194,-0.27614254,-0.27614254,-0.27908194,-0.27614254,-0.27908194,-0.27614254,-0.15768015,-0.15541124,-0.15541124,-0.15768015,-0.15541124,-0.15768015,-0.15541124,-0.18344808,-0.1825509,-0.1825509,-0.18344808,-0.1825509,-0.18344808,-0.1825509,],
[0.72826463,0.7320429,0.7320429,0.72826463,0.7320429,0.72826463,0.7320429,0.7382622,0.7405311,0.7405311,0.7382622,0.7405311,0.7382622,0.7405311,0.7090847,0.71314895,0.71844524,0.7090847,0.71844524,0.7090847,0.71844524,0.72826463,0.7320429,0.7320429,0.72826463,0.7320429,0.72826463,0.7320429,0.7382622,0.7405311,0.7405311,0.7382622,0.7405311,0.7382622,0.7405311,0.7090847,0.71314895,0.71844524,0.7090847,0.71844524,0.7090847,0.71844524,0.72720003,0.73097837,0.73097837,0.72720003,0.73097837,0.72720003,0.73097837,0.7371976,0.7394664,0.7394664,0.7371976,0.7394664,0.7371976,0.7394664,0.7080201,0.71208435,0.71738064,0.7080201,0.71738064,0.7080201,0.71738064,],
[0.4545747,0.4540781,0.4540781,0.4545747,0.4540781,0.4545747,0.4540781,0.47432438,0.47153324,0.47153324,0.47432438,0.47153324,0.47432438,0.47153324,0.4638505,0.46568203,0.46508852,0.4638505,0.46508852,0.4638505,0.46508852,0.4545747,0.4540781,0.4540781,0.4545747,0.4540781,0.4545747,0.4540781,0.47432438,0.47153324,0.47153324,0.47432438,0.47153324,0.47432438,0.47153324,0.4638505,0.46568203,0.46508852,0.4638505,0.46508852,0.4638505,0.46508852,0.45657483,0.4560782,0.4560782,0.45657483,0.4560782,0.45657483,0.4560782,0.4763245,0.47353333,0.47353333,0.4763245,0.47353333,0.4763245,0.47353333,0.46486136,0.46669292,0.4660994,0.46486136,0.4660994,0.46486136,0.4660994,],
[0.08771941,0.09024763,0.09024763,0.08771941,0.09024763,0.08771941,0.09024763,0.11342043,0.11365411,0.11365411,0.11342043,0.11365411,0.11342043,0.11365411,0.05419445,0.055883735,0.054136544,0.05419445,0.054136544,0.05419445,0.054136544,0.08771941,0.09024763,0.09024763,0.08771941,0.09024763,0.08771941,0.09024763,0.11342043,0.11365411,0.11365411,0.11342043,0.11365411,0.11342043,0.11365411,0.05419445,0.055883735,0.054136544,0.05419445,0.054136544,0.05419445,0.054136544,0.08764404,0.09017226,0.09017226,0.08764404,0.09017226,0.08764404,0.09017226,0.11334506,0.11357874,0.11357874,0.11334506,0.11357874,0.11334506,0.11357874,0.05312985,0.054819137,0.053071946,0.05312985,0.053071946,0.05312985,0.053071946,],
[-0.19651425,-0.1953885,-0.1953885,-0.19651425,-0.1953885,-0.19651425,-0.1953885,-0.14525121,-0.14479595,-0.14479595,-0.14525121,-0.14479595,-0.14525121,-0.14479595,-0.18066186,-0.1795361,-0.17987627,-0.18066186,-0.17987627,-0.18066186,-0.17987627,-0.19651425,-0.1953885,-0.1953885,-0.19651425,-0.1953885,-0.19651425,-0.1953885,-0.14525121,-0.14479595,-0.14479595,-0.14525121,-0.14479595,-0.14525121,-0.14479595,-0.18066186,-0.1795361,-0.17987627,-0.18066186,-0.17987627,-0.18066186,-0.17987627,-0.19651425,-0.1953885,-0.1953885,-0.19651425,-0.1953885,-0.19651425,-0.1953885,-0.14525121,-0.14479595,-0.14479595,-0.14525121,-0.14479595,-0.14525121,-0.14479595,-0.18066186,-0.1795361,-0.17987627,-0.18066186,-0.17987627,-0.18066186,-0.17987627,],
[0.26474258,0.26634228,0.26634228,0.26474258,0.26634228,0.26474258,0.26634228,0.25906807,0.25988266,0.25988266,0.25906807,0.25988266,0.25906807,0.25988266,0.21076053,0.21552733,0.22712868,0.21076053,0.22712868,0.21076053,0.22712868,0.26474258,0.26634228,0.26634228,0.26474258,0.26634228,0.26474258,0.26634228,0.25906807,0.25988266,0.25988266,0.25906807,0.25988266,0.25906807,0.25988266,0.21076053,0.21552733,0.22712868,0.21076053,0.22712868,0.21076053,0.22712868,0.2657318,0.26733154,0.26733154,0.2657318,0.26733154,0.2657318,0.26733154,0.2600573,0.2608719,0.2608719,0.2600573,0.2608719,0.2600573,0.2608719,0.21076053,0.21552733,0.22712868,0.21076053,0.22712868,0.21076053,0.22712868,],
[0.09618795,0.0958083,0.0958083,0.09618795,0.0958083,0.09618795,0.0958083,0.11369899,0.11186373,0.11186373,0.11369899,0.11186373,0.11369899,0.11186373,0.076823264,0.07644361,0.07321635,0.076823264,0.07321635,0.076823264,0.07321635,0.09618795,0.0958083,0.0958083,0.09618795,0.0958083,0.09618795,0.0958083,0.11369899,0.11186373,0.11186373,0.11369899,0.11186373,0.11369899,0.11186373,0.076823264,0.07644361,0.07321635,0.076823264,0.07321635,0.076823264,0.07321635,0.09717718,0.096797526,0.096797526,0.09717718,0.096797526,0.09717718,0.096797526,0.11468822,0.11285296,0.11285296,0.11468822,0.11285296,0.11468822,0.11285296,0.076823264,0.07644361,0.07321635,0.076823264,0.07321635,0.076823264,0.07321635,],
[0.6409872,0.6396517,0.6396517,0.6409872,0.6396517,0.6409872,0.6396517,0.6498767,0.6478707,0.6478707,0.6498767,0.6478707,0.6498767,0.6478707,0.6565674,0.658399,0.66395164,0.6565674,0.66395164,0.6565674,0.66395164,0.6409872,0.6396517,0.6396517,0.6409872,0.6396517,0.6409872,0.6396517,0.6498767,0.6478707,0.6478707,0.6498767,0.6478707,0.6498767,0.6478707,0.6565674,0.658399,0.66395164,0.6565674,0.66395164,0.6565674,0.66395164,0.6409872,0.6396517,0.6396517,0.6409872,0.6396517,0.6409872,0.6396517,0.6498767,0.6478707,0.6478707,0.6498767,0.6478707,0.6498767,0.6478707,0.6565674,0.658399,0.66395164,0.6565674,0.66395164,0.6565674,0.66395164,],
[0.40175617,0.40322223,0.40322223,0.40175617,0.40322223,0.40175617,0.40322223,0.4161663,0.41617674,0.41617674,0.4161663,0.41617674,0.4161663,0.41617674,0.2812545,0.28588766,0.28511077,0.2812545,0.28511077,0.2812545,0.28511077,0.40175617,0.40322223,0.40322223,0.40175617,0.40322223,0.40175617,0.40322223,0.4161663,0.41617674,0.41617674,0.4161663,0.41617674,0.4161663,0.41617674,0.2812545,0.28588766,0.28511077,0.2812545,0.28511077,0.2812545,0.28511077,0.4027454,0.40421146,0.40421146,0.4027454,0.40421146,0.4027454,0.40421146,0.4171555,0.417166,0.417166,0.4171555,0.417166,0.4171555,0.417166,0.2812545,0.28588766,0.28511077,0.2812545,0.28511077,0.2812545,0.28511077,],
[0.2995969,0.301063,0.301063,0.2995969,0.301063,0.2995969,0.301063,0.3063789,0.3063894,0.3063894,0.3063789,0.3063894,0.3063789,0.3063894,0.18996719,0.19143325,0.18619728,0.18996719,0.18619728,0.18996719,0.18619728,0.2995969,0.301063,0.301063,0.2995969,0.301063,0.2995969,0.301063,0.3063789,0.3063894,0.3063894,0.3063789,0.3063894,0.3063789,0.3063894,0.18996719,0.19143325,0.18619728,0.18996719,0.18619728,0.18996719,0.18619728,0.30058613,0.3020522,0.3020522,0.30058613,0.3020522,0.30058613,0.3020522,0.30736816,0.30737862,0.30737862,0.30736816,0.30737862,0.30736816,0.30737862,0.18996719,0.19143325,0.18619728,0.18996719,0.18619728,0.18996719,0.18619728,],
[0.5024471,0.5275367,0.5275367,0.5024471,0.5275367,0.5024471,0.5275367,0.5180433,0.54246235,0.54246235,0.5180433,0.54246235,0.5180433,0.54246235,0.424151,0.45240763,0.45331505,0.424151,0.45331505,0.424151,0.45331505,0.5024471,0.5275367,0.5275367,0.5024471,0.5275367,0.5024471,0.5275367,0.5180433,0.54246235,0.54246235,0.5180433,0.54246235,0.5180433,0.54246235,0.424151,0.45240763,0.45331505,0.424151,0.45331505,0.424151,0.45331505,0.5024471,0.5275367,0.5275367,0.5024471,0.5275367,0.5024471,0.5275367,0.5180433,0.54246235,0.54246235,0.5180433,0.54246235,0.5180433,0.54246235,0.424151,0.45240763,0.45331505,0.424151,0.45331505,0.424151,0.45331505,],
[0.5051663,0.5061298,0.5061298,0.5051663,0.5061298,0.5051663,0.5061298,0.5127607,0.5129391,0.5129391,0.5127607,0.5129391,0.5127607,0.5129391,0.42849863,0.43262923,0.43208167,0.42849863,0.43208167,0.42849863,0.43208167,0.5051663,0.5061298,0.5061298,0.5051663,0.5061298,0.5051663,0.5061298,0.5127607,0.5129391,0.5129391,0.5127607,0.5129391,0.5127607,0.5129391,0.42849863,0.43262923,0.43208167,0.42849863,0.43208167,0.42849863,0.43208167,0.50615555,0.50711906,0.50711906,0.50615555,0.50711906,0.50615555,0.50711906,0.51374996,0.5139283,0.5139283,0.51374996,0.5139283,0.51374996,0.5139283,0.42849863,0.43262923,0.43208167,0.42849863,0.43208167,0.42849863,0.43208167,],
[0.5769612,0.5774205,0.5774205,0.5769612,0.5774205,0.5769612,0.5774205,0.61513454,0.61329925,0.61329925,0.61513454,0.61329925,0.61513454,0.61329925,0.5816569,0.58444434,0.57946473,0.5816569,0.57946473,0.5816569,0.57946473,0.5769612,0.5774205,0.5774205,0.5769612,0.5774205,0.5769612,0.5774205,0.61513454,0.61329925,0.61329925,0.61513454,0.61329925,0.61513454,0.61329925,0.5816569,0.58444434,0.57946473,0.5816569,0.57946473,0.5816569,0.57946473,0.5789613,0.57942057,0.57942057,0.5789613,0.57942057,0.5789613,0.57942057,0.61713463,0.61529934,0.61529934,0.61713463,0.61529934,0.61713463,0.61529934,0.58266777,0.58545524,0.5804756,0.58266777,0.5804756,0.58266777,0.5804756,],
[-0.06909919,-0.07567954,-0.07567954,-0.06909919,-0.07567954,-0.06909919,-0.07567954,-0.06626111,-0.075136006,-0.075136006,-0.06626111,-0.075136006,-0.06626111,-0.075136006,-0.02537626,-0.029628456,-0.026482344,-0.02537626,-0.026482344,-0.02537626,-0.026482344,-0.06909919,-0.07567954,-0.07567954,-0.06909919,-0.07567954,-0.06909919,-0.07567954,-0.06626111,-0.075136006,-0.075136006,-0.06626111,-0.075136006,-0.06626111,-0.075136006,-0.02537626,-0.029628456,-0.026482344,-0.02537626,-0.026482344,-0.02537626,-0.026482344,-0.067099035,-0.07367939,-0.07367939,-0.067099035,-0.07367939,-0.067099035,-0.07367939,-0.06426096,-0.07313585,-0.07313585,-0.06426096,-0.07313585,-0.06426096,-0.07313585,-0.024365366,-0.02861756,-0.025471449,-0.024365366,-0.025471449,-0.024365366,-0.025471449,],
[0.5024471,0.5275367,0.5275367,0.5024471,0.5275367,0.5024471,0.5275367,0.5180433,0.54246235,0.54246235,0.5180433,0.54246235,0.5180433,0.54246235,0.424151,0.45240763,0.45331505,0.424151,0.45331505,0.424151,0.45331505,0.5024471,0.5275367,0.5275367,0.5024471,0.5275367,0.5024471,0.5275367,0.5180433,0.54246235,0.54246235,0.5180433,0.54246235,0.5180433,0.54246235,0.424151,0.45240763,0.45331505,0.424151,0.45331505,0.424151,0.45331505,0.5024471,0.5275367,0.5275367,0.5024471,0.5275367,0.5024471,0.5275367,0.5180433,0.54246235,0.54246235,0.5180433,0.54246235,0.5180433,0.54246235,0.424151,0.45240763,0.45331505,0.424151,0.45331505,0.424151,0.45331505,],
[0.38562384,0.3855829,0.3855829,0.38562384,0.3855829,0.38562384,0.3855829,0.3967058,0.39437032,0.39437032,0.3967058,0.39437032,0.3967058,0.39437032,0.3509171,0.35320434,0.3707673,0.3509171,0.3707673,0.3509171,0.3707673,0.38562384,0.3855829,0.3855829,0.38562384,0.3855829,0.38562384,0.3855829,0.3967058,0.39437032,0.39437032,0.3967058,0.39437032,0.3967058,0.39437032,0.3509171,0.35320434,0.3707673,0.3509171,0.3707673,0.3509171,0.3707673,0.38554847,0.38550752,0.38550752,0.38554847,0.38550752,0.38554847,0.38550752,0.39663044,0.39429495,0.39429495,0.39663044,0.39429495,0.39663044,0.39429495,0.3498525,0.35213974,0.3697027,0.3498525,0.3697027,0.3498525,0.3697027,],
