,0
0,1.0
1,1.0
2,0.9982994357024737
3,1.0
4,1.0
5,0.9982994357024737
6,0.11370921711131879
7,0.16172610842591387
8,0.15761283118695457
9,0.11416747902696525
10,0.16636687169497083
11,0.14985478438873545
12,0.8552083333333333
13,0.865625
14,0.8458333333333333
15,0.8635416666666667
16,0.865625
17,0.8635416666666667
18,0.38157357033660744
19,0.3826857729796911
20,0.3711362191275567
21,0.421468875678084
22,0.42704360552501786
23,0.4070391519060925
24,0.10446588878205498
25,0.10158817975196091
26,0.08109577482882471
27,0.08500235351920846
28,0.11371344644826784
29,0.06746604415840746
30,0.18444832676428935
31,0.18422299822419536
32,0.16406475909377646
33,0.17017998896706607
34,0.19129148044327113
35,0.2082701554060489
36,0.45406431993957197
37,0.5415405125765006
38,0.38865194427773087
39,0.5155609858370496
40,0.556281099535114
41,0.44782388617480656
42,0.17666121315961478
43,0.19836540950408219
44,0.1613439236474597
45,0.17550463824979165
46,0.17739393383903854
47,0.19162996652384706
48,0.7354161272913715
49,0.748407510788894
50,0.709605585965799
51,0.7403635980424733
52,0.7488281505406705
53,0.7284012679325502
54,5.551115123125783e-17
55,0.0
56,5.551115123125783e-17
57,0.0
58,5.551115123125783e-17
59,2.7755575615628914e-17
60,2.7755575615628914e-17
61,0.0
62,5.551115123125783e-17
63,5.551115123125783e-17
64,2.7755575615628914e-17
65,2.7755575615628914e-17
66,0.002406499482898422
67,0.0023928235192992864
68,0.0024096140079915285
69,0.002421952362430202
70,0.0018140729100032948
71,0.0024001298006396388
72,0.26786076245268453
73,0.2893617836524799
74,0.2519423787172014
75,0.2690187397971203
76,0.2707340144585739
77,0.2651605856578567
78,0.9776152276990241
79,0.9771479901702684
80,0.9781688591970124
81,0.9781513948053023
82,0.9774172223592836
83,0.9781688591970124
84,0.8023177022177167
85,0.8288225634132989
86,0.7799307533334909
87,0.8309137425139661
88,0.8455484128786407
89,0.8302079049356602
90,0.25
91,0.25
92,0.25
93,0.25
94,0.25
95,0.25
96,0.8595930926442881
97,0.8839133541526272
98,0.8611184350007532
99,0.8397624977529712
100,0.8638888491262321
101,0.8593910847061069
102,0.6472609857589725
103,0.6886134287745944
104,0.6099464390283715
105,0.7254767926349506
106,0.7368984672149201
107,0.7201331831955498
108,0.4090206729801261
109,0.40479043158294603
110,0.3970668325433977
111,0.40514048156203775
112,0.40385542634020055
113,0.38693409989443006
114,0.5075115655324492
115,0.5214493784862464
116,0.4915722652120238
117,0.5455727687961713
118,0.5540023158541382
119,0.5409126751952615
120,0.19797907257203753
121,0.20502310552063865
122,0.1934992863491164
123,0.23018080710282712
124,0.23319792904869796
125,0.21495662859177975
126,0.28925091187121843
127,0.29521845310655775
128,0.29032268027278785
129,0.2881680683616949
130,0.2930813053220282
131,0.2881680683616949
132,0.1550945290892992
133,0.12962916938749855
134,0.15304747857163556
135,0.15167322918206388
136,0.16687249353959305
137,0.17136073907558375
138,0.2581418950441102
139,0.22135137385850315
140,0.17977468162430438
141,0.1385482844557578
142,0.10521305963231353
143,0.0056418441162872646
144,0.6567324021568519
145,0.6545550457040904
146,0.6589776916437183
147,0.6585143643762467
148,0.6631316063188399
149,0.6628868300076425
150,0.22122576052794585
151,0.22134210603188914
152,0.22076257977898908
153,0.2213334155375425
154,0.2212159149980082
155,0.2207625797789891
156,0.6954620915860457
157,0.7186405305088192
158,0.6580582863891095
159,0.7034009960733982
160,0.7242866938886494
161,0.6975505797377957
162,0.28050432796594393
163,0.3020780532011411
164,0.23739483345802434
165,0.2911032352191639
166,0.32741816262964824
167,0.2979345436067947
168,0.8934722558977826
169,0.9072299569355997
170,0.8871839499566427
171,0.9052702353862369
172,0.9072673812810714
173,0.8979774270123979
174,0.7622004140089811
175,0.7857120317552573
176,0.7544982547640101
177,0.7640572638416488
178,0.777983045355147
179,0.7700372373365447
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.06820893882824072
193,0.057330899069749336
194,0.06093909351743737
195,0.062135983545479445
196,0.05739988581687236
197,0.06749585866970956
198,0.00234380578188223
199,-8.893343703500478e-05
200,0.00012002685461526275
201,0.005304101275338147
202,0.006803135297809709
203,0.004775119721986104
204,0.6979736779440342
205,0.6979736779440342
206,0.6979736779440342
207,0.6979736779440342
208,0.6979736779440342
209,0.6979736779440342
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.14186249271440435
217,0.14154065993364856
218,0.14395779160760513
219,0.1425174968907041
220,0.13967951525176361
221,0.14790206399761677
222,0.7048817417780651
223,0.6845622009635679
224,0.6849130166883399
225,0.732122764491494
226,0.7022416862347376
227,0.7033001989849087
228,0.04717490799919136
229,0.045561511023938295
230,0.0477291049209346
231,0.04819275165842399
232,0.03760253625296314
233,0.04993976739795916
234,0.4090206729801261
235,0.40479043158294603
236,0.3970668325433977
237,0.40514048156203775
238,0.40385542634020055
239,0.38693409989443006
240,0.9054709154381211
241,0.907487169727111
242,0.8999087263030444
243,0.9140697648929309
244,0.9130605351632053
245,0.9059703863633554
246,0.4244932656256215
247,0.46380911842973593
248,0.35126629597456527
249,0.29928674673083067
250,0.3062109064932149
251,0.23198045342936585
