,0
197,0.12195464839637013
198,0.12753060098986416
199,0.13142269677117457
200,0.1264646845955486
201,0.08861904660731357
202,0.10628345174931503
203,-0.005720575973604369
204,-0.007123472286865162
205,-0.006189666744480349
206,-0.005533997110353128
207,-0.006471758076904532
208,-0.0055153845231928345
209,-0.007304633753037859
210,-0.006535171988175714
211,-0.006722221597412148
212,-0.006628208841837457
213,-0.007649687814107964
214,-0.007557558577493073
215,-0.006835452062345038
216,-0.007398628865018075
217,0.13674854138802442
218,0.14100792725435535
219,0.14145770378320338
220,0.11741623167186452
221,0.12238302595828521
222,0.12307705518063289
223,0.12304210236404425
224,-0.005718561421081125
225,-0.006841009939458187
226,-0.006280248845437875
227,-0.005718561421081125
228,-0.006280248845437875
229,-0.005346250736657565
230,-0.0063775775318244965
231,-0.005133754774137245
232,-0.004589035384332141
233,-0.005321012756355437
234,-0.006253970397695041
235,-0.0067226399751048604
236,-0.0075563034437194365
237,-0.007931658966061461
238,0.14520566934070891
239,0.15019972558343378
240,0.14537291362099555
241,0.13682239329514184
242,0.13683219267917457
243,0.12687189083599637
244,0.12719891179248707
245,-0.0060809903950774236
246,-0.006841009939458187
247,-0.00728720825230017
248,-0.006362611298347254
249,-0.007569249406944367
250,-0.006176876678774146
251,-0.007194586511804935
